date,city,state,victim_age,victim_gender,offense_type,weapon,description,reported_by,arrest,domestic,id,Date,City,State,Offense_Type,Weapon,Victim_Gender,Arrest,Domestic
2021-04-15 16:13:00,Ahmedabad,Rajasthan,25.0,Other,Domestic Violence,Gun,Description 801,Officer 801,False,Yes,801.0,,,,,,,,
2022-02-06 18:31:00,Hyderabad,Maharashtra,59.0,Male,Assault,Hand,Description 802,Officer 802,True,Yes,802.0,,,,,,,,
2021-06-17 22:27:00,Lucknow,Maharashtra,25.0,Male,Assault,Hand,Description 803,Officer 803,False,No,803.0,,,,,,,,
2022-03-09 13:20:00,Ahmedabad,Karnataka,42.0,Other,Homicide,Hand,Description 804,Officer 804,False,Yes,804.0,,,,,,,,
2023-05-29 13:52:00,Kolkata,Karnataka,22.0,Other,Robbery,Knife,Description 805,Officer 805,True,No,805.0,,,,,,,,
2021-09-30 02:13:00,Lucknow,Maharashtra,38.0,Female,Homicide,Stick,Description 806,Officer 806,True,No,806.0,,,,,,,,
2020-07-17 16:44:00,Delhi,Maharashtra,38.0,Other,Homicide,Gun,Description 807,Officer 807,False,No,807.0,,,,,,,,
2023-06-30 06:31:00,Pune,Uttar Pradesh,53.0,Other,Sexual Assault,Hand,Description 808,Officer 808,False,Yes,808.0,,,,,,,,
2023-06-27 13:37:00,Pune,Telangana,54.0,Other,Assault,Stick,Description 809,Officer 809,True,Yes,809.0,,,,,,,,
2022-11-27 02:47:00,Kolkata,Telangana,37.0,Other,Domestic Violence,Gun,Description 810,Officer 810,True,Yes,810.0,,,,,,,,
2023-09-02 18:29:00,Ahmedabad,Telangana,39.0,Male,Assault,Knife,Description 811,Officer 811,True,Yes,811.0,,,,,,,,
2023-08-19 00:00:00,Jaipur,Telangana,29.0,Male,Other,Stick,Description 812,Officer 812,True,No,812.0,,,,,,,,
2020-09-26 09:06:00,Lucknow,Delhi,19.0,Female,Domestic Violence,,Description 813,Officer 813,True,Yes,813.0,,,,,,,,
2023-03-27 08:30:00,Bangalore,West Bengal,47.0,Male,Assault,Stick,Description 814,Officer 814,True,No,814.0,,,,,,,,
2021-05-05 10:19:00,Hyderabad,West Bengal,52.0,Male,Domestic Violence,,Description 815,Officer 815,True,No,815.0,,,,,,,,
2022-04-18 08:14:00,Bangalore,Uttar Pradesh,20.0,Male,Robbery,,Description 816,Officer 816,False,Yes,816.0,,,,,,,,
2022-08-02 09:38:00,Hyderabad,Delhi,50.0,Other,Murder,Gun,Description 817,Officer 817,False,No,817.0,,,,,,,,
2020-01-31 08:13:00,Delhi,Karnataka,21.0,Female,Assault,,Description 818,Officer 818,False,No,818.0,,,,,,,,
2023-03-18 11:08:00,Delhi,West Bengal,26.0,Female,Sexual Assault,Stick,Description 819,Officer 819,False,No,819.0,,,,,,,,
2022-03-13 18:01:00,Kolkata,Uttar Pradesh,51.0,Other,Sexual Assault,Gun,Description 820,Officer 820,True,Yes,820.0,,,,,,,,
2022-08-26 02:43:00,Lucknow,Gujarat,50.0,Male,Other,Knife,Description 821,Officer 821,False,No,821.0,,,,,,,,
2023-06-15 17:06:00,Jaipur,Rajasthan,37.0,Other,Robbery,Hand,Description 822,Officer 822,False,No,822.0,,,,,,,,
2023-01-13 06:44:00,Pune,Karnataka,29.0,Other,Other,Hand,Description 823,Officer 823,True,No,823.0,,,,,,,,
2021-05-10 10:48:00,Delhi,Uttar Pradesh,52.0,Female,Sexual Assault,Hand,Description 824,Officer 824,False,Yes,824.0,,,,,,,,
2023-08-09 21:20:00,Delhi,Delhi,59.0,Other,Sexual Assault,Knife,Description 825,Officer 825,True,Yes,825.0,,,,,,,,
2020-09-08 13:51:00,Pune,Karnataka,44.0,Other,Other,Hand,Description 826,Officer 826,False,Yes,826.0,,,,,,,,
2023-01-10 08:04:00,Mumbai,Telangana,33.0,Male,Murder,Stick,Description 827,Officer 827,True,No,827.0,,,,,,,,
2022-12-02 21:58:00,Kolkata,Tamil Nadu,53.0,Other,Homicide,Knife,Description 828,Officer 828,False,Yes,828.0,,,,,,,,
2021-03-16 06:21:00,Ahmedabad,Telangana,41.0,Female,Robbery,Knife,Description 829,Officer 829,True,No,829.0,,,,,,,,
2020-02-29 03:20:00,Kolkata,Karnataka,33.0,Female,Domestic Violence,Knife,Description 830,Officer 830,True,Yes,830.0,,,,,,,,
2021-08-15 02:23:00,Jaipur,Gujarat,55.0,Other,Robbery,Hand,Description 831,Officer 831,True,No,831.0,,,,,,,,
2021-04-13 04:57:00,Bangalore,Karnataka,41.0,Female,Domestic Violence,Gun,Description 832,Officer 832,True,Yes,832.0,,,,,,,,
2022-10-08 00:08:00,Pune,Tamil Nadu,43.0,Male,Sexual Assault,Knife,Description 833,Officer 833,True,No,833.0,,,,,,,,
2022-03-29 14:59:00,Mumbai,West Bengal,29.0,Female,Murder,Knife,Description 834,Officer 834,False,No,834.0,,,,,,,,
2021-11-07 20:02:00,Lucknow,Maharashtra,49.0,Male,Domestic Violence,Knife,Description 835,Officer 835,False,No,835.0,,,,,,,,
2022-11-30 00:34:00,Bangalore,Telangana,59.0,Male,Other,Knife,Description 836,Officer 836,True,Yes,836.0,,,,,,,,
2023-04-12 06:59:00,Chennai,Tamil Nadu,36.0,Male,Assault,Hand,Description 837,Officer 837,True,Yes,837.0,,,,,,,,
2023-09-09 06:04:00,Kolkata,Delhi,31.0,Female,Robbery,Knife,Description 838,Officer 838,False,No,838.0,,,,,,,,
2022-08-21 00:23:00,Ahmedabad,Telangana,27.0,Female,Robbery,Knife,Description 839,Officer 839,True,Yes,839.0,,,,,,,,
2020-08-29 10:24:00,Jaipur,Uttar Pradesh,55.0,Other,Assault,Knife,Description 840,Officer 840,False,Yes,840.0,,,,,,,,
2023-09-27 00:33:00,Jaipur,Rajasthan,47.0,Other,Murder,Stick,Description 841,Officer 841,False,Yes,841.0,,,,,,,,
2020-05-02 08:08:00,Ahmedabad,Telangana,23.0,Male,Robbery,Gun,Description 842,Officer 842,False,No,842.0,,,,,,,,
2022-02-17 00:40:00,Ahmedabad,Telangana,54.0,Other,Homicide,Hand,Description 843,Officer 843,False,Yes,843.0,,,,,,,,
2020-05-04 01:24:00,Ahmedabad,Uttar Pradesh,56.0,Female,Assault,Gun,Description 844,Officer 844,False,No,844.0,,,,,,,,
2021-12-25 01:30:00,Pune,Tamil Nadu,54.0,Female,Robbery,Hand,Description 845,Officer 845,True,No,845.0,,,,,,,,
2023-05-16 14:06:00,Lucknow,West Bengal,45.0,Other,Other,Hand,Description 846,Officer 846,False,Yes,846.0,,,,,,,,
2020-02-04 08:31:00,Ahmedabad,Tamil Nadu,55.0,Male,Assault,Stick,Description 847,Officer 847,True,Yes,847.0,,,,,,,,
2020-10-20 20:36:00,Hyderabad,Delhi,54.0,Other,Sexual Assault,,Description 848,Officer 848,True,No,848.0,,,,,,,,
2022-05-25 12:20:00,Ahmedabad,Delhi,36.0,Male,Other,Hand,Description 849,Officer 849,False,Yes,849.0,,,,,,,,
2020-10-19 11:12:00,Bangalore,Delhi,37.0,Female,Domestic Violence,Knife,Description 850,Officer 850,False,Yes,850.0,,,,,,,,
2020-11-11 14:46:00,Mumbai,Tamil Nadu,30.0,Female,Domestic Violence,Stick,Description 851,Officer 851,False,Yes,851.0,,,,,,,,
2023-03-26 10:30:00,Lucknow,Delhi,52.0,Male,Assault,Knife,Description 852,Officer 852,False,Yes,852.0,,,,,,,,
2021-01-23 20:27:00,Lucknow,Tamil Nadu,40.0,Male,Domestic Violence,Hand,Description 853,Officer 853,True,Yes,853.0,,,,,,,,
2022-09-10 19:44:00,Lucknow,Karnataka,37.0,Female,Other,Knife,Description 854,Officer 854,True,Yes,854.0,,,,,,,,
2020-10-11 23:21:00,Ahmedabad,Karnataka,39.0,Female,Domestic Violence,Gun,Description 855,Officer 855,False,No,855.0,,,,,,,,
2020-02-26 10:51:00,Chennai,Gujarat,42.0,Male,Robbery,Knife,Description 856,Officer 856,False,Yes,856.0,,,,,,,,
2021-04-23 18:25:00,Kolkata,Maharashtra,41.0,Female,Domestic Violence,Stick,Description 857,Officer 857,False,No,857.0,,,,,,,,
2023-01-02 14:50:00,Delhi,Gujarat,59.0,Male,Murder,Knife,Description 858,Officer 858,False,Yes,858.0,,,,,,,,
2020-12-25 09:15:00,Kolkata,Maharashtra,43.0,Other,Domestic Violence,Stick,Description 859,Officer 859,True,No,859.0,,,,,,,,
2022-10-03 10:26:00,Lucknow,Uttar Pradesh,45.0,Male,Assault,Stick,Description 860,Officer 860,False,Yes,860.0,,,,,,,,
2023-03-08 18:00:00,Bangalore,West Bengal,29.0,Other,Sexual Assault,Stick,Description 861,Officer 861,False,Yes,861.0,,,,,,,,
2022-01-10 11:47:00,Jaipur,Maharashtra,59.0,Male,Other,Gun,Description 862,Officer 862,False,No,862.0,,,,,,,,
2023-09-28 13:17:00,Delhi,Maharashtra,25.0,Female,Other,Gun,Description 863,Officer 863,False,No,863.0,,,,,,,,
2020-11-02 08:36:00,Lucknow,Telangana,21.0,Male,Assault,Gun,Description 864,Officer 864,True,No,864.0,,,,,,,,
2021-11-13 05:28:00,Pune,Tamil Nadu,33.0,Other,Sexual Assault,Hand,Description 865,Officer 865,False,No,865.0,,,,,,,,
2020-02-06 11:12:00,Lucknow,Uttar Pradesh,40.0,Male,Assault,Stick,Description 866,Officer 866,True,No,866.0,,,,,,,,
2023-10-10 05:50:00,Kolkata,West Bengal,48.0,Female,Robbery,Gun,Description 867,Officer 867,True,Yes,867.0,,,,,,,,
2021-05-01 17:40:00,Jaipur,Telangana,56.0,Male,Murder,,Description 868,Officer 868,False,Yes,868.0,,,,,,,,
2021-10-25 09:56:00,Hyderabad,Tamil Nadu,40.0,Male,Homicide,Knife,Description 869,Officer 869,True,No,869.0,,,,,,,,
2021-03-01 01:46:00,Lucknow,Karnataka,54.0,Female,Homicide,Knife,Description 870,Officer 870,False,No,870.0,,,,,,,,
2021-03-29 06:55:00,Pune,Karnataka,24.0,Other,Homicide,Hand,Description 871,Officer 871,True,Yes,871.0,,,,,,,,
2020-01-13 16:56:00,Delhi,Gujarat,37.0,Other,Sexual Assault,Knife,Description 872,Officer 872,False,Yes,872.0,,,,,,,,
2022-06-27 17:29:00,Kolkata,Telangana,48.0,Female,Other,Knife,Description 873,Officer 873,True,Yes,873.0,,,,,,,,
2022-02-23 22:15:00,Delhi,Maharashtra,47.0,Other,Homicide,Gun,Description 874,Officer 874,False,Yes,874.0,,,,,,,,
2022-07-02 11:14:00,Chennai,West Bengal,29.0,Female,Robbery,Hand,Description 875,Officer 875,False,Yes,875.0,,,,,,,,
2022-06-04 09:19:00,Kolkata,Maharashtra,49.0,Other,Domestic Violence,,Description 876,Officer 876,True,Yes,876.0,,,,,,,,
2023-10-04 21:15:00,Mumbai,Tamil Nadu,39.0,Other,Sexual Assault,Knife,Description 877,Officer 877,True,No,877.0,,,,,,,,
2020-12-23 06:38:00,Pune,Uttar Pradesh,56.0,Other,Robbery,Gun,Description 878,Officer 878,False,No,878.0,,,,,,,,
2023-12-18 12:46:00,Ahmedabad,Telangana,29.0,Female,Robbery,Gun,Description 879,Officer 879,True,No,879.0,,,,,,,,
2021-07-20 07:05:00,Chennai,Karnataka,41.0,Female,Robbery,Knife,Description 880,Officer 880,True,Yes,880.0,,,,,,,,
2021-04-08 14:30:00,Kolkata,Rajasthan,59.0,Other,Homicide,Hand,Description 881,Officer 881,True,No,881.0,,,,,,,,
2023-02-11 07:17:00,Bangalore,Delhi,35.0,Other,Murder,Gun,Description 882,Officer 882,True,No,882.0,,,,,,,,
2022-03-02 21:46:00,Delhi,Maharashtra,28.0,Female,Sexual Assault,,Description 883,Officer 883,True,No,883.0,,,,,,,,
2022-09-07 17:57:00,Mumbai,West Bengal,23.0,Female,Domestic Violence,Hand,Description 884,Officer 884,True,No,884.0,,,,,,,,
2023-07-22 23:51:00,Pune,Tamil Nadu,57.0,Other,Assault,Hand,Description 885,Officer 885,True,No,885.0,,,,,,,,
2023-02-22 15:16:00,Bangalore,Uttar Pradesh,20.0,Male,Murder,Hand,Description 886,Officer 886,False,No,886.0,,,,,,,,
2020-10-03 00:15:00,Ahmedabad,West Bengal,60.0,Male,Domestic Violence,Hand,Description 887,Officer 887,False,Yes,887.0,,,,,,,,
2021-05-27 02:31:00,Delhi,West Bengal,46.0,Female,Homicide,,Description 888,Officer 888,False,Yes,888.0,,,,,,,,
2021-04-12 12:45:00,Mumbai,Karnataka,40.0,Other,Sexual Assault,Gun,Description 889,Officer 889,True,Yes,889.0,,,,,,,,
2020-03-16 04:41:00,Kolkata,Gujarat,36.0,Female,Other,Stick,Description 890,Officer 890,False,Yes,890.0,,,,,,,,
2021-02-26 17:07:00,Hyderabad,Gujarat,49.0,Female,Assault,Stick,Description 891,Officer 891,True,Yes,891.0,,,,,,,,
2020-02-04 11:09:00,Delhi,Telangana,38.0,Female,Other,,Description 892,Officer 892,False,Yes,892.0,,,,,,,,
2023-10-20 21:29:00,Hyderabad,Rajasthan,45.0,Other,Homicide,Hand,Description 893,Officer 893,True,Yes,893.0,,,,,,,,
2023-08-16 13:01:00,Delhi,West Bengal,31.0,Male,Homicide,,Description 894,Officer 894,False,Yes,894.0,,,,,,,,
2020-03-19 01:34:00,Pune,Telangana,21.0,Female,Homicide,Gun,Description 895,Officer 895,False,No,895.0,,,,,,,,
2021-08-07 06:10:00,Hyderabad,West Bengal,52.0,Male,Assault,Hand,Description 896,Officer 896,True,No,896.0,,,,,,,,
2021-10-07 18:36:00,Ahmedabad,Gujarat,43.0,Other,Domestic Violence,,Description 897,Officer 897,True,Yes,897.0,,,,,,,,
2021-01-28 18:50:00,Bangalore,Gujarat,18.0,Other,Other,,Description 898,Officer 898,True,Yes,898.0,,,,,,,,
2023-10-15 10:07:00,Hyderabad,Tamil Nadu,48.0,Female,Sexual Assault,Gun,Description 899,Officer 899,True,Yes,899.0,,,,,,,,
2021-03-07 16:30:00,Pune,Telangana,47.0,Other,Assault,Knife,Description 900,Officer 900,True,No,900.0,,,,,,,,
2020-10-16 08:13:00,Pune,Tamil Nadu,24.0,Female,Assault,Stick,Description 901,Officer 901,False,No,901.0,,,,,,,,
2022-05-14 23:28:00,Chennai,Rajasthan,32.0,Female,Other,Gun,Description 902,Officer 902,False,No,902.0,,,,,,,,
2022-04-08 22:06:00,Mumbai,Tamil Nadu,45.0,Male,Other,Hand,Description 903,Officer 903,True,No,903.0,,,,,,,,
2022-07-02 02:07:00,Delhi,Maharashtra,41.0,Other,Homicide,Hand,Description 904,Officer 904,False,Yes,904.0,,,,,,,,
2021-03-05 03:30:00,Kolkata,Karnataka,44.0,Other,Domestic Violence,Stick,Description 905,Officer 905,False,Yes,905.0,,,,,,,,
2021-12-18 16:20:00,Delhi,Telangana,31.0,Other,Homicide,Knife,Description 906,Officer 906,True,Yes,906.0,,,,,,,,
2020-12-26 10:36:00,Jaipur,Karnataka,47.0,Male,Murder,Hand,Description 907,Officer 907,True,Yes,907.0,,,,,,,,
2021-12-12 01:30:00,Bangalore,Tamil Nadu,22.0,Other,Domestic Violence,Gun,Description 908,Officer 908,False,Yes,908.0,,,,,,,,
2021-11-13 12:34:00,Delhi,Rajasthan,26.0,Female,Homicide,Hand,Description 909,Officer 909,True,Yes,909.0,,,,,,,,
2021-08-12 08:42:00,Pune,Maharashtra,27.0,Male,Homicide,,Description 910,Officer 910,False,Yes,910.0,,,,,,,,
2023-09-09 08:34:00,Kolkata,Tamil Nadu,36.0,Male,Domestic Violence,Hand,Description 911,Officer 911,False,Yes,911.0,,,,,,,,
2023-07-16 21:13:00,Kolkata,Rajasthan,30.0,Female,Robbery,,Description 912,Officer 912,True,No,912.0,,,,,,,,
2020-08-07 01:20:00,Lucknow,Uttar Pradesh,32.0,Other,Homicide,Hand,Description 913,Officer 913,True,Yes,913.0,,,,,,,,
2022-08-12 17:59:00,Mumbai,Delhi,46.0,Male,Homicide,Knife,Description 914,Officer 914,True,Yes,914.0,,,,,,,,
2022-03-24 04:15:00,Jaipur,Karnataka,58.0,Other,Sexual Assault,Hand,Description 915,Officer 915,True,Yes,915.0,,,,,,,,
2020-02-28 11:36:00,Delhi,Tamil Nadu,20.0,Female,Assault,Stick,Description 916,Officer 916,False,No,916.0,,,,,,,,
2022-01-25 07:03:00,Chennai,Tamil Nadu,31.0,Other,Robbery,Gun,Description 917,Officer 917,False,Yes,917.0,,,,,,,,
2021-12-23 10:26:00,Ahmedabad,Delhi,52.0,Female,Assault,Gun,Description 918,Officer 918,False,Yes,918.0,,,,,,,,
2021-12-11 04:42:00,Lucknow,Maharashtra,37.0,Other,Robbery,Gun,Description 919,Officer 919,True,Yes,919.0,,,,,,,,
2020-10-24 19:53:00,Chennai,West Bengal,51.0,Male,Assault,,Description 920,Officer 920,True,Yes,920.0,,,,,,,,
2023-07-15 20:06:00,Hyderabad,West Bengal,20.0,Male,Robbery,Gun,Description 921,Officer 921,True,No,921.0,,,,,,,,
2023-07-06 18:45:00,Delhi,Tamil Nadu,38.0,Female,Domestic Violence,Stick,Description 922,Officer 922,False,Yes,922.0,,,,,,,,
2021-12-24 17:49:00,Lucknow,Rajasthan,38.0,Male,Robbery,Knife,Description 923,Officer 923,False,Yes,923.0,,,,,,,,
2020-04-24 00:53:00,Lucknow,Maharashtra,23.0,Female,Murder,,Description 924,Officer 924,True,No,924.0,,,,,,,,
2021-10-30 06:37:00,Hyderabad,West Bengal,52.0,Male,Homicide,Gun,Description 925,Officer 925,True,Yes,925.0,,,,,,,,
2020-08-30 07:43:00,Kolkata,Rajasthan,31.0,Female,Murder,Stick,Description 926,Officer 926,False,Yes,926.0,,,,,,,,
2020-11-19 12:12:00,Jaipur,West Bengal,39.0,Male,Sexual Assault,Stick,Description 927,Officer 927,True,Yes,927.0,,,,,,,,
2024-02-05 06:23:00,Pune,Karnataka,40.0,Other,Robbery,Knife,Description 928,Officer 928,False,No,928.0,,,,,,,,
2023-09-17 11:11:00,Kolkata,Telangana,37.0,Male,Assault,Hand,Description 929,Officer 929,False,Yes,929.0,,,,,,,,
2022-02-26 22:23:00,Chennai,Maharashtra,33.0,Female,Domestic Violence,Stick,Description 930,Officer 930,True,Yes,930.0,,,,,,,,
2023-06-27 11:45:00,Lucknow,Rajasthan,58.0,Other,Other,Hand,Description 931,Officer 931,False,Yes,931.0,,,,,,,,
2020-03-06 09:11:00,Bangalore,Karnataka,37.0,Female,Robbery,,Description 932,Officer 932,True,No,932.0,,,,,,,,
2021-04-28 01:45:00,Lucknow,Rajasthan,29.0,Male,Murder,Hand,Description 933,Officer 933,True,Yes,933.0,,,,,,,,
2023-11-13 06:53:00,Hyderabad,Uttar Pradesh,57.0,Female,Robbery,Gun,Description 934,Officer 934,False,Yes,934.0,,,,,,,,
2023-10-05 05:20:00,Kolkata,Rajasthan,22.0,Female,Homicide,,Description 935,Officer 935,False,No,935.0,,,,,,,,
2023-08-15 22:05:00,Chennai,Gujarat,59.0,Male,Assault,Hand,Description 936,Officer 936,True,No,936.0,,,,,,,,
2023-06-26 02:37:00,Hyderabad,Telangana,26.0,Male,Domestic Violence,Stick,Description 937,Officer 937,False,Yes,937.0,,,,,,,,
2023-08-16 02:19:00,Kolkata,Telangana,54.0,Male,Assault,Stick,Description 938,Officer 938,True,No,938.0,,,,,,,,
2020-11-24 18:00:00,Hyderabad,Delhi,54.0,Male,Murder,,Description 939,Officer 939,False,No,939.0,,,,,,,,
2023-12-20 12:38:00,Pune,Rajasthan,38.0,Female,Homicide,Stick,Description 940,Officer 940,False,No,940.0,,,,,,,,
2020-09-30 15:53:00,Hyderabad,Rajasthan,38.0,Other,Assault,Stick,Description 941,Officer 941,False,Yes,941.0,,,,,,,,
2021-03-22 15:42:00,Delhi,Uttar Pradesh,42.0,Other,Other,Hand,Description 942,Officer 942,False,Yes,942.0,,,,,,,,
2023-02-08 04:31:00,Kolkata,Telangana,58.0,Female,Robbery,Stick,Description 943,Officer 943,False,No,943.0,,,,,,,,
2020-09-22 19:13:00,Kolkata,Tamil Nadu,24.0,Male,Assault,Hand,Description 944,Officer 944,False,No,944.0,,,,,,,,
2023-11-30 17:20:00,Pune,Maharashtra,31.0,Male,Murder,Stick,Description 945,Officer 945,True,Yes,945.0,,,,,,,,
2020-02-24 20:49:00,Bangalore,Gujarat,25.0,Female,Other,Gun,Description 946,Officer 946,False,No,946.0,,,,,,,,
2023-02-26 10:49:00,Ahmedabad,Uttar Pradesh,49.0,Other,Homicide,Stick,Description 947,Officer 947,True,No,947.0,,,,,,,,
2021-10-18 11:25:00,Bangalore,Rajasthan,37.0,Female,Other,Gun,Description 948,Officer 948,False,No,948.0,,,,,,,,
2022-12-04 04:59:00,Bangalore,Telangana,21.0,Male,Domestic Violence,Knife,Description 949,Officer 949,True,Yes,949.0,,,,,,,,
2023-07-03 00:36:00,Chennai,Karnataka,26.0,Male,Robbery,Stick,Description 950,Officer 950,True,Yes,950.0,,,,,,,,
2020-06-02 00:25:00,Hyderabad,Telangana,26.0,Female,Other,,Description 951,Officer 951,True,No,951.0,,,,,,,,
2021-01-01 10:38:00,Lucknow,Telangana,33.0,Male,Other,Stick,Description 952,Officer 952,True,Yes,952.0,,,,,,,,
2020-01-04 07:30:00,Pune,Telangana,34.0,Other,Murder,,Description 953,Officer 953,True,Yes,953.0,,,,,,,,
2022-02-01 13:30:00,Lucknow,Telangana,55.0,Male,Assault,,Description 954,Officer 954,True,No,954.0,,,,,,,,
2022-09-28 05:30:00,Bangalore,Tamil Nadu,46.0,Other,Homicide,,Description 955,Officer 955,True,Yes,955.0,,,,,,,,
2023-01-18 16:28:00,Lucknow,Tamil Nadu,60.0,Male,Domestic Violence,Stick,Description 956,Officer 956,False,Yes,956.0,,,,,,,,
2021-04-04 09:55:00,Bangalore,West Bengal,59.0,Female,Assault,Knife,Description 957,Officer 957,True,Yes,957.0,,,,,,,,
2022-06-21 02:57:00,Mumbai,West Bengal,39.0,Female,Murder,,Description 958,Officer 958,True,No,958.0,,,,,,,,
2022-03-12 23:51:00,Delhi,Tamil Nadu,50.0,Female,Other,Stick,Description 959,Officer 959,True,Yes,959.0,,,,,,,,
2023-03-21 11:56:00,Delhi,Telangana,47.0,Male,Domestic Violence,Gun,Description 960,Officer 960,True,No,960.0,,,,,,,,
2020-12-12 10:27:00,Jaipur,Tamil Nadu,25.0,Male,Other,Stick,Description 961,Officer 961,False,No,961.0,,,,,,,,
2022-02-07 11:20:00,Chennai,Tamil Nadu,49.0,Other,Homicide,Gun,Description 962,Officer 962,False,Yes,962.0,,,,,,,,
2023-09-23 03:47:00,Pune,Maharashtra,30.0,Male,Robbery,Gun,Description 963,Officer 963,True,No,963.0,,,,,,,,
2023-05-15 01:56:00,Jaipur,West Bengal,60.0,Other,Assault,,Description 964,Officer 964,False,Yes,964.0,,,,,,,,
2021-03-29 17:15:00,Kolkata,Rajasthan,42.0,Male,Sexual Assault,Knife,Description 965,Officer 965,True,No,965.0,,,,,,,,
2022-03-15 12:51:00,Kolkata,Gujarat,42.0,Other,Assault,Hand,Description 966,Officer 966,False,No,966.0,,,,,,,,
2021-11-08 00:23:00,Mumbai,Gujarat,31.0,Female,Other,Hand,Description 967,Officer 967,False,Yes,967.0,,,,,,,,
2020-06-15 13:54:00,Jaipur,Delhi,34.0,Female,Homicide,Knife,Description 968,Officer 968,False,Yes,968.0,,,,,,,,
2020-08-18 09:20:00,Kolkata,Telangana,33.0,Other,Murder,Gun,Description 969,Officer 969,True,No,969.0,,,,,,,,
2024-01-22 17:46:00,Mumbai,Karnataka,56.0,Other,Murder,Hand,Description 970,Officer 970,False,Yes,970.0,,,,,,,,
2020-02-11 09:42:00,Bangalore,West Bengal,40.0,Male,Domestic Violence,Gun,Description 971,Officer 971,True,Yes,971.0,,,,,,,,
2021-09-25 14:49:00,Mumbai,Uttar Pradesh,41.0,Female,Other,,Description 972,Officer 972,False,No,972.0,,,,,,,,
2023-06-19 15:54:00,Mumbai,Maharashtra,58.0,Male,Assault,,Description 973,Officer 973,False,No,973.0,,,,,,,,
2024-02-05 17:47:00,Chennai,West Bengal,18.0,Male,Robbery,Gun,Description 974,Officer 974,False,No,974.0,,,,,,,,
2020-09-19 08:42:00,Hyderabad,Delhi,34.0,Male,Other,,Description 975,Officer 975,False,Yes,975.0,,,,,,,,
2022-03-24 01:17:00,Ahmedabad,Rajasthan,42.0,Female,Murder,,Description 976,Officer 976,True,No,976.0,,,,,,,,
2023-11-27 12:28:00,Chennai,Delhi,27.0,Female,Other,Knife,Description 977,Officer 977,True,Yes,977.0,,,,,,,,
2021-11-02 23:25:00,Pune,Uttar Pradesh,48.0,Male,Robbery,Hand,Description 978,Officer 978,False,Yes,978.0,,,,,,,,
2021-09-09 06:20:00,Hyderabad,Tamil Nadu,43.0,Male,Murder,Knife,Description 979,Officer 979,False,Yes,979.0,,,,,,,,
2021-09-20 22:10:00,Lucknow,West Bengal,31.0,Other,Other,,Description 980,Officer 980,True,No,980.0,,,,,,,,
2023-09-09 12:43:00,Hyderabad,Maharashtra,22.0,Other,Homicide,,Description 981,Officer 981,True,Yes,981.0,,,,,,,,
2022-10-21 04:15:00,Jaipur,Maharashtra,37.0,Male,Other,Gun,Description 982,Officer 982,False,No,982.0,,,,,,,,
2022-08-02 00:36:00,Lucknow,Uttar Pradesh,40.0,Other,Robbery,Knife,Description 983,Officer 983,False,Yes,983.0,,,,,,,,
2022-09-04 01:05:00,Ahmedabad,Tamil Nadu,33.0,Other,Other,Gun,Description 984,Officer 984,True,No,984.0,,,,,,,,
2022-04-05 22:17:00,Bangalore,Tamil Nadu,38.0,Other,Sexual Assault,Knife,Description 985,Officer 985,False,No,985.0,,,,,,,,
2020-04-09 23:45:00,Mumbai,Tamil Nadu,47.0,Other,Domestic Violence,Stick,Description 986,Officer 986,True,Yes,986.0,,,,,,,,
2020-01-09 15:42:00,Jaipur,Gujarat,54.0,Other,Robbery,Stick,Description 987,Officer 987,True,Yes,987.0,,,,,,,,
2023-08-28 12:02:00,Bangalore,Telangana,58.0,Male,Homicide,,Description 988,Officer 988,False,No,988.0,,,,,,,,
2023-08-24 15:50:00,Jaipur,West Bengal,19.0,Male,Robbery,,Description 989,Officer 989,True,Yes,989.0,,,,,,,,
2022-07-31 18:31:00,Jaipur,Delhi,51.0,Female,Assault,Hand,Description 990,Officer 990,False,No,990.0,,,,,,,,
2020-04-29 20:02:00,Chennai,Karnataka,46.0,Male,Domestic Violence,,Description 991,Officer 991,True,No,991.0,,,,,,,,
2021-06-23 06:08:00,Ahmedabad,Rajasthan,27.0,Female,Domestic Violence,Stick,Description 992,Officer 992,True,No,992.0,,,,,,,,
2022-10-03 14:59:00,Mumbai,Rajasthan,44.0,Female,Homicide,Gun,Description 993,Officer 993,False,No,993.0,,,,,,,,
2022-05-27 13:08:00,Kolkata,West Bengal,30.0,Female,Robbery,Gun,Description 994,Officer 994,True,No,994.0,,,,,,,,
2022-08-11 01:53:00,Chennai,Delhi,25.0,Other,Homicide,Gun,Description 995,Officer 995,False,No,995.0,,,,,,,,
2020-09-20 19:38:00,Bangalore,Tamil Nadu,57.0,Other,Assault,Gun,Description 996,Officer 996,True,No,996.0,,,,,,,,
2020-05-08 08:25:00,Pune,Karnataka,46.0,Other,Murder,Gun,Description 997,Officer 997,False,No,997.0,,,,,,,,
2020-01-18 13:51:00,Hyderabad,West Bengal,60.0,Other,Murder,Knife,Description 998,Officer 998,False,Yes,998.0,,,,,,,,
2022-06-04 23:54:00,Pune,Rajasthan,37.0,Other,Other,Knife,Description 999,Officer 999,True,No,999.0,,,,,,,,
2022-04-08 19:22:00,Kolkata,Rajasthan,45.0,Other,Assault,Knife,Description 1000,Officer 1000,True,Yes,1000.0,,,,,,,,
